AREA,AGE_ADJUSTED_CI_LOWER,AGE_ADJUSTED_CI_UPPER,AGE_ADJUSTED_RATE,COUNT,EVENT_TYPE,POPULATION,RACE,SEX,SITE,YEAR,CRUDE_CI_LOWER,CRUDE_CI_UPPER,CRUDE_RATE
Idaho,167.7,181.9,174.7,2368,Mortality,1428241,All Races,Male and Female,All Cancer Sites Combined,2005,159.2,172.6,165.8
Idaho,156.9,170.5,163.6,2306,Mortality,1468669,All Races,Male and Female,All Cancer Sites Combined,2006,150.7,163.6,157.0
Idaho,159.8,173.3,166.5,2405,Mortality,1505105,All Races,Male and Female,All Cancer Sites Combined,2007,153.5,166.3,159.8
Idaho,160.4,173.7,166.9,2511,Mortality,1534320,All Races,Male and Female,All Cancer Sites Combined,2008,157.3,170.2,163.7
Idaho,152.7,165.5,159.0,2458,Mortality,1554439,All Races,Male and Female,All Cancer Sites Combined,2009,151.9,164.5,158.1
Idaho,152.4,165.0,158.6,2530,Mortality,1571010,All Races,Male and Female,All Cancer Sites Combined,2010,154.8,167.4,161.0
Idaho,151.6,164.0,157.7,2573,Mortality,1584143,All Races,Male and Female,All Cancer Sites Combined,2011,156.2,168.8,162.4
Idaho,146.3,158.3,152.2,2572,Mortality,1595911,All Races,Male and Female,All Cancer Sites Combined,2012,155.0,167.5,161.2
Idaho,150.6,162.6,156.5,2707,Mortality,1612011,All Races,Male and Female,All Cancer Sites Combined,2013,161.7,174.4,167.9
Idaho,149.7,161.4,155.5,2794,Mortality,1633532,All Races,Male and Female,All Cancer Sites Combined,2014,164.8,177.5,171.0
Idaho,148.1,159.6,153.8,2849,Mortality,1652828,All Races,Male and Female,All Cancer Sites Combined,2015,166.1,178.8,172.4
Illinois,207.7,212.9,210.3,25024,Mortality,12359020,All Races,Male and Female,All Cancer Sites Combined,1999,200.0,205.0,202.5
Illinois,208.8,214.0,211.4,25365,Mortality,12434161,All Races,Male and Female,All Cancer Sites Combined,2000,201.5,206.5,204.0
Illinois,202.3,207.4,204.8,24778,Mortality,12488445,All Races,Male and Female,All Cancer Sites Combined,2001,195.9,200.9,198.4
Illinois,200.2,205.3,202.7,24737,Mortality,12525556,All Races,Male and Female,All Cancer Sites Combined,2002,195.0,200.0,197.5
Illinois,195.7,200.7,198.2,24464,Mortality,12556006,All Races,Male and Female,All Cancer Sites Combined,2003,192.4,197.3,194.8
Illinois,192.5,197.4,194.9,24289,Mortality,12589773,All Races,Male and Female,All Cancer Sites Combined,2004,190.5,195.4,192.9
Illinois,189.9,194.8,192.4,24250,Mortality,12609903,All Races,Male and Female,All Cancer Sites Combined,2005,189.9,194.7,192.3
Illinois,186.5,191.3,188.9,24083,Mortality,12643955,All Races,Male and Female,All Cancer Sites Combined,2006,188.1,192.9,190.5
Illinois,184.2,189.0,186.6,24113,Mortality,12695866,All Races,Male and Female,All Cancer Sites Combined,2007,187.5,192.3,189.9
Illinois,182.7,187.4,185.0,24298,Mortality,12747038,All Races,Male and Female,All Cancer Sites Combined,2008,188.2,193.0,190.6
Illinois,179.4,184.0,181.7,24182,Mortality,12796778,All Races,Male and Female,All Cancer Sites Combined,2009,186.6,191.4,189.0
Illinois,175.6,180.1,177.8,24070,Mortality,12841578,All Races,Male and Female,All Cancer Sites Combined,2010,185.1,189.8,187.4
Illinois,172.5,177.0,174.8,24006,Mortality,12860012,All Races,Male and Female,All Cancer Sites Combined,2011,184.3,189.0,186.7
Illinois,173.3,177.7,175.5,24562,Mortality,12870798,All Races,Male and Female,All Cancer Sites Combined,2012,188.5,193.2,190.8
Illinois,169.8,174.2,172.0,24491,Mortality,12879505,All Races,Male and Female,All Cancer Sites Combined,2013,187.8,192.6,190.2
Illinois,167.2,171.5,169.3,24501,Mortality,12867544,All Races,Male and Female,All Cancer Sites Combined,2014,188.0,192.8,190.4
Illinois,165.8,170.1,167.9,24713,Mortality,12839047,All Races,Male and Female,All Cancer Sites Combined,2015,190.1,194.9,192.5
Indiana,213.6,221.1,217.3,12898,Mortality,6044969,All Races,Male and Female,All Cancer Sites Combined,1999,209.7,217.1,213.4
Indiana,210.3,217.7,214.0,12842,Mortality,6091866,All Races,Male and Female,All Cancer Sites Combined,2000,207.2,214.5,210.8
Indiana,208.0,215.4,211.7,12831,Mortality,6127760,All Races,Male and Female,All Cancer Sites Combined,2001,205.8,213.0,209.4
Indiana,206.1,213.4,209.7,12865,Mortality,6155967,All Races,Male and Female,All Cancer Sites Combined,2002,205.4,212.6,209.0
Indiana,203.9,211.1,207.5,12929,Mortality,6196638,All Races,Male and Female,All Cancer Sites Combined,2003,205.1,212.3,208.6
Indiana,195.8,202.8,199.2,12552,Mortality,6233007,All Races,Male and Female,All Cancer Sites Combined,2004,197.9,204.9,201.4
Indiana,196.5,203.5,200.0,12796,Mortality,6278616,All Races,Male and Female,All Cancer Sites Combined,2005,200.3,207.4,203.8
Indiana,194.5,201.4,198.0,12903,Mortality,6332669,All Races,Male and Female,All Cancer Sites Combined,2006,200.3,207.3,203.8
Indiana,189.6,196.3,192.9,12778,Mortality,6379599,All Races,Male and Female,All Cancer Sites Combined,2007,196.8,203.8,200.3
Indiana,191.1,197.8,194.4,13136,Mortality,6424806,All Races,Male and Female,All Cancer Sites Combined,2008,201.0,208.0,204.5
Indiana,187.1,193.7,190.4,13093,Mortality,6459325,All Races,Male and Female,All Cancer Sites Combined,2009,199.2,206.2,202.7
Indiana,184.4,190.9,187.6,13164,Mortality,6490528,All Races,Male and Female,All Cancer Sites Combined,2010,199.4,206.3,202.8
Indiana,182.0,188.5,185.2,13180,Mortality,6516480,All Races,Male and Female,All Cancer Sites Combined,2011,198.8,205.7,202.3
Indiana,181.0,187.4,184.2,13368,Mortality,6537743,All Races,Male and Female,All Cancer Sites Combined,2012,201.0,208.0,204.5
Indiana,176.5,182.7,179.6,13258,Mortality,6569102,All Races,Male and Female,All Cancer Sites Combined,2013,198.4,205.3,201.8
Indiana,176.9,183.1,180.0,13519,Mortality,6595233,All Races,Male and Female,All Cancer Sites Combined,2014,201.5,208.5,205.0
Indiana,173.3,179.4,176.4,13511,Mortality,6612768,All Races,Male and Female,All Cancer Sites Combined,2015,200.9,207.8,204.3
Iowa,183.8,193.2,188.4,6346,Mortality,2917634,All Races,Male and Female,All Cancer Sites Combined,1999,212.2,222.9,217.5
Iowa,186.0,195.4,190.6,6448,Mortality,2929067,All Races,Male and Female,All Cancer Sites Combined,2000,214.8,225.6,220.1
Iowa,183.4,192.7,188.0,6404,Mortality,2931997,All Races,Male and Female,All Cancer Sites Combined,2001,213.1,223.8,218.4
Iowa,184.2,193.5,188.8,6473,Mortality,2934234,All Races,Male and Female,All Cancer Sites Combined,2002,215.3,226.0,220.6
Iowa,182.7,191.9,187.2,6469,Mortality,2941999,All Races,Male and Female,All Cancer Sites Combined,2003,214.6,225.3,219.9
Iowa,177.3,186.3,181.8,6340,Mortality,2953635,All Races,Male and Female,All Cancer Sites Combined,2004,209.4,220.0,214.7
Iowa,178.6,187.7,183.1,6453,Mortality,2964454,All Races,Male and Female,All Cancer Sites Combined,2005,212.4,223.1,217.7
Iowa,174.2,183.1,178.6,6359,Mortality,2982644,All Races,Male and Female,All Cancer Sites Combined,2006,208.0,218.5,213.2
Iowa,172.1,180.9,176.5,6376,Mortality,2999212,All Races,Male and Female,All Cancer Sites Combined,2007,207.4,217.9,212.6
Iowa,172.0,180.8,176.4,6424,Mortality,3016734,All Races,Male and Female,All Cancer Sites Combined,2008,207.8,218.2,212.9
Iowa,165.4,174.0,169.6,6249,Mortality,3032870,All Races,Male and Female,All Cancer Sites Combined,2009,201.0,211.2,206.0
Iowa,166.5,175.0,170.7,6358,Mortality,3050738,All Races,Male and Female,All Cancer Sites Combined,2010,203.3,213.6,208.4
Iowa,168.1,176.7,172.4,6481,Mortality,3065223,All Races,Male and Female,All Cancer Sites Combined,2011,206.3,216.6,211.4
Iowa,163.8,172.2,168.0,6438,Mortality,3076310,All Races,Male and Female,All Cancer Sites Combined,2012,204.2,214.5,209.3
Iowa,164.3,172.7,168.5,6509,Mortality,3091930,All Races,Male and Female,All Cancer Sites Combined,2013,205.4,215.7,210.5
Iowa,161.9,170.2,166.0,6504,Mortality,3108030,All Races,Male and Female,All Cancer Sites Combined,2014,204.2,214.4,209.3
Iowa,160.4,168.5,164.4,6513,Mortality,3121997,All Races,Male and Female,All Cancer Sites Combined,2015,203.6,213.7,208.6
Kansas,187.0,197.4,192.1,5334,Mortality,2678338,All Races,Male and Female,All Cancer Sites Combined,1999,193.8,204.6,199.2
Kansas,181.1,191.3,186.1,5223,Mortality,2693681,All Races,Male and Female,All Cancer Sites Combined,2000,188.7,199.2,193.9
Kansas,188.2,198.6,193.3,5448,Mortality,2702162,All Races,Male and Female,All Cancer Sites Combined,2001,196.3,207.0,201.6
Kansas,183.3,193.5,188.4,5362,Mortality,2713535,All Races,Male and Female,All Cancer Sites Combined,2002,192.3,203.0,197.6
Kansas,180.7,190.8,185.7,5332,Mortality,2723004,All Races,Male and Female,All Cancer Sites Combined,2003,190.6,201.1,195.8
Kansas,177.9,187.8,182.8,5312,Mortality,2734373,All Races,Male and Female,All Cancer Sites Combined,2004,189.1,199.6,194.3
Kansas,180.6,190.5,185.5,5428,Mortality,2745299,All Races,Male and Female,All Cancer Sites Combined,2005,192.5,203.1,197.7
Kansas,175.2,185.0,180.0,5343,Mortality,2762931,All Races,Male and Female,All Cancer Sites Combined,2006,188.2,198.6,193.4
Kansas,173.9,183.5,178.6,5406,Mortality,2783785,All Races,Male and Female,All Cancer Sites Combined,2007,189.1,199.4,194.2
Kansas,168.4,177.9,173.1,5294,Mortality,2808076,All Races,Male and Female,All Cancer Sites Combined,2008,183.5,193.7,188.5
Kansas,166.9,176.2,171.5,5319,Mortality,2832704,All Races,Male and Female,All Cancer Sites Combined,2009,182.8,192.9,187.8
Kansas,165.8,175.0,170.3,5377,Mortality,2858850,All Races,Male and Female,All Cancer Sites Combined,2010,183.1,193.2,188.1
Kansas,165.5,174.7,170.1,5440,Mortality,2869503,All Races,Male and Female,All Cancer Sites Combined,2011,184.6,194.7,189.6
Kansas,163.1,172.3,167.6,5429,Mortality,2885262,All Races,Male and Female,All Cancer Sites Combined,2012,183.2,193.2,188.2
Kansas,158.6,167.5,163.0,5379,Mortality,2892821,All Races,Male and Female,All Cancer Sites Combined,2013,181.0,191.0,185.9
Kansas,162.2,171.1,166.6,5587,Mortality,2899360,All Races,Male and Female,All Cancer Sites Combined,2014,187.7,197.8,192.7
Kansas,160.0,168.9,164.4,5604,Mortality,2906721,All Races,Male and Female,All Cancer Sites Combined,2015,187.8,197.9,192.8
Kentucky,219.6,229.0,224.3,8925,Mortality,4018053,All Races,Male and Female,All Cancer Sites Combined,1999,217.5,226.8,222.1
Kentucky,223.3,232.6,227.9,9207,Mortality,4049021,All Races,Male and Female,All Cancer Sites Combined,2000,222.8,232.1,227.4
Kentucky,224.9,234.2,229.5,9358,Mortality,4068132,All Races,Male and Female,All Cancer Sites Combined,2001,225.4,234.7,230.0
Kentucky,224.1,233.3,228.7,9438,Mortality,4089875,All Races,Male and Female,All Cancer Sites Combined,2002,226.1,235.5,230.8
Kentucky,219.3,228.4,223.8,9378,Mortality,4117170,All Races,Male and Female,All Cancer Sites Combined,2003,223.2,232.4,227.8
Kentucky,211.4,220.3,215.8,9159,Mortality,4146101,All Races,Male and Female,All Cancer Sites Combined,2004,216.4,225.5,220.9
Kentucky,215.1,224.0,219.5,9505,Mortality,4182742,All Races,Male and Female,All Cancer Sites Combined,2005,222.7,231.9,227.2
Kentucky,208.2,216.9,212.5,9394,Mortality,4219239,All Races,Male and Female,All Cancer Sites Combined,2006,218.2,227.2,222.6
Kentucky,210.7,219.3,215.0,9692,Mortality,4256672,All Races,Male and Female,All Cancer Sites Combined,2007,223.2,232.3,227.7
Kentucky,203.8,212.3,208.0,9589,Mortality,4289878,All Races,Male and Female,All Cancer Sites Combined,2008,219.1,228.0,223.5
Kentucky,200.7,209.0,204.8,9634,Mortality,4317074,All Races,Male and Female,All Cancer Sites Combined,2009,218.7,227.7,223.2
Kentucky,203.3,211.6,207.4,9930,Mortality,4348662,All Races,Male and Female,All Cancer Sites Combined,2010,223.9,232.9,228.3
Kentucky,196.9,205.0,200.9,9733,Mortality,4369354,All Races,Male and Female,All Cancer Sites Combined,2011,218.4,227.2,222.8
Kentucky,197.2,205.2,201.2,10012,Mortality,4384799,All Races,Male and Female,All Cancer Sites Combined,2012,223.9,232.9,228.3
Kentucky,195.6,203.5,199.5,10082,Mortality,4400477,All Races,Male and Female,All Cancer Sites Combined,2013,224.7,233.6,229.1
Kentucky,195.2,203.1,199.1,10263,Mortality,4413057,All Races,Male and Female,All Cancer Sites Combined,2014,228.1,237.1,232.6
Kentucky,192.4,200.1,196.2,10312,Mortality,4424611,All Races,Male and Female,All Cancer Sites Combined,2015,228.6,237.6,233.1
Louisiana,226.0,235.3,230.6,9412,Mortality,4460811,All Races,Male and Female,All Cancer Sites Combined,1999,206.8,215.3,211.0
Louisiana,222.7,232.0,227.3,9400,Mortality,4471885,All Races,Male and Female,All Cancer Sites Combined,2000,206.0,214.5,210.2
Louisiana,223.3,232.5,227.9,9517,Mortality,4477875,All Races,Male and Female,All Cancer Sites Combined,2001,208.3,216.8,212.5
Louisiana,218.4,227.4,222.9,9441,Mortality,4497267,All Races,Male and Female,All Cancer Sites Combined,2002,205.7,214.2,209.9
Louisiana,217.6,226.6,222.0,9532,Mortality,4521042,All Races,Male and Female,All Cancer Sites Combined,2003,206.6,215.1,210.8
Louisiana,212.3,221.1,216.6,9434,Mortality,4552238,All Races,Male and Female,All Cancer Sites Combined,2004,203.1,211.5,207.2
Louisiana,211.0,219.9,215.4,9249,Mortality,4411396,All Races,Male and Female,All Cancer Sites Combined,2005,205.4,214.0,209.7
Louisiana,202.6,211.3,206.9,8853,Mortality,4302665,All Races,Male and Female,All Cancer Sites Combined,2006,201.5,210.1,205.8
Louisiana,195.0,203.5,199.2,8736,Mortality,4375581,All Races,Male and Female,All Cancer Sites Combined,2007,195.5,203.9,199.7
Louisiana,201.6,210.1,205.8,9197,Mortality,4435586,All Races,Male and Female,All Cancer Sites Combined,2008,203.1,211.6,207.3
Louisiana,194.5,202.8,198.6,9098,Mortality,4491648,All Races,Male and Female,All Cancer Sites Combined,2009,198.4,206.8,202.6
Louisiana,192.3,200.5,196.4,9203,Mortality,4544996,All Races,Male and Female,All Cancer Sites Combined,2010,198.4,206.7,202.5
Louisiana,189.6,197.7,193.6,9233,Mortality,4575404,All Races,Male and Female,All Cancer Sites Combined,2011,197.7,206.0,201.8
Louisiana,186.6,194.5,190.5,9308,Mortality,4603429,All Races,Male and Female,All Cancer Sites Combined,2012,198.1,206.3,202.2
Louisiana,185.1,192.9,189.0,9419,Mortality,4626402,All Races,Male and Female,All Cancer Sites Combined,2013,199.5,207.7,203.6
Louisiana,182.3,190.0,186.1,9455,Mortality,4647880,All Races,Male and Female,All Cancer Sites Combined,2014,199.3,207.6,203.4
Louisiana,176.6,184.1,180.3,9397,Mortality,4668960,All Races,Male and Female,All Cancer Sites Combined,2015,197.2,205.4,201.3
Maine,206.8,222.2,214.4,3035,Mortality,1266808,All Races,Male and Female,All Cancer Sites Combined,1999,231.1,248.3,239.6
Maine,205.3,220.4,212.8,3070,Mortality,1277072,All Races,Male and Female,All Cancer Sites Combined,2000,232.0,249.1,240.4
Maine,200.8,215.6,208.1,3045,Mortality,1285692,All Races,Male and Female,All Cancer Sites Combined,2001,228.5,245.4,236.8
Maine,207.4,222.3,214.8,3206,Mortality,1295960,All Races,Male and Female,All Cancer Sites Combined,2002,238.9,256.1,247.4
Maine,198.5,213.0,205.6,3120,Mortality,1306513,All Races,Male and Female,All Cancer Sites Combined,2003,230.5,247.3,238.8
Maine,195.1,209.4,202.1,3124,Mortality,1313688,All Races,Male and Female,All Cancer Sites Combined,2004,229.5,246.3,237.8
Maine,197.7,212.0,204.8,3218,Mortality,1318787,All Races,Male and Female,All Cancer Sites Combined,2005,235.7,252.6,244.0
Maine,186.0,199.8,192.8,3089,Mortality,1323619,All Races,Male and Female,All Cancer Sites Combined,2006,225.2,241.8,233.4
Maine,183.2,196.7,189.8,3112,Mortality,1327040,All Races,Male and Female,All Cancer Sites Combined,2007,226.3,242.9,234.5
Maine,178.0,191.3,184.6,3093,Mortality,1330509,All Races,Male and Female,All Cancer Sites Combined,2008,224.3,240.8,232.5
Maine,178.9,192.1,185.4,3133,Mortality,1329590,All Races,Male and Female,All Cancer Sites Combined,2009,227.5,244.0,235.6
Maine,180.1,193.2,186.6,3247,Mortality,1327730,All Races,Male and Female,All Cancer Sites Combined,2010,236.2,253.1,244.6
Maine,175.4,188.3,181.8,3201,Mortality,1328231,All Races,Male and Female,All Cancer Sites Combined,2011,232.7,249.5,241.0
Maine,172.8,185.5,179.1,3226,Mortality,1328895,All Races,Male and Female,All Cancer Sites Combined,2012,234.5,251.3,242.8
Maine,168.7,181.1,174.8,3227,Mortality,1329076,All Races,Male and Female,All Cancer Sites Combined,2013,234.5,251.3,242.8
Maine,163.5,175.6,169.5,3209,Mortality,1330719,All Races,Male and Female,All Cancer Sites Combined,2014,232.9,249.6,241.1
Maine,171.4,183.7,177.5,3398,Mortality,1329453,All Races,Male and Female,All Cancer Sites Combined,2015,247.1,264.3,255.6
Maryland,205.8,214.0,209.9,10143,Mortality,5254509,All Races,Male and Female,All Cancer Sites Combined,1999,189.3,196.8,193.0
Maryland,205.0,213.1,209.0,10289,Mortality,5311034,All Races,Male and Female,All Cancer Sites Combined,2000,190.0,197.5,193.7
Maryland,201.7,209.7,205.6,10322,Mortality,5374691,All Races,Male and Female,All Cancer Sites Combined,2001,188.4,195.8,192.0
Maryland,198.6,206.5,202.5,10395,Mortality,5440389,All Races,Male and Female,All Cancer Sites Combined,2002,187.4,194.8,191.1
Maryland,192.9,200.6,196.7,10292,Mortality,5496269,All Races,Male and Female,All Cancer Sites Combined,2003,183.7,190.9,187.3
Maryland,187.2,194.6,190.9,10168,Mortality,5546935,All Races,Male and Female,All Cancer Sites Combined,2004,179.8,186.9,183.3
Maryland,187.0,194.4,190.7,10371,Mortality,5592379,All Races,Male and Female,All Cancer Sites Combined,2005,181.9,189.1,185.4
Maryland,183.8,191.1,187.4,10350,Mortality,5627367,All Races,Male and Female,All Cancer Sites Combined,2006,180.4,187.5,183.9
Maryland,177.4,184.5,180.9,10179,Mortality,5653408,All Races,Male and Female,All Cancer Sites Combined,2007,176.6,183.6,180.1
Maryland,177.1,184.1,180.6,10360,Mortality,5684965,All Races,Male and Female,All Cancer Sites Combined,2008,178.7,185.8,182.2
Maryland,173.2,180.2,176.7,10412,Mortality,5730388,All Races,Male and Female,All Cancer Sites Combined,2009,178.2,185.2,181.7
Maryland,166.8,173.6,170.2,10268,Mortality,5788584,All Races,Male and Female,All Cancer Sites Combined,2010,174.0,180.8,177.4
Maryland,162.8,169.3,166.0,10249,Mortality,5843603,All Races,Male and Female,All Cancer Sites Combined,2011,172.0,178.8,175.4
Maryland,162.7,169.2,165.9,10524,Mortality,5889651,All Races,Male and Female,All Cancer Sites Combined,2012,175.3,182.1,178.7
Maryland,160.0,166.4,163.2,10608,Mortality,5931129,All Races,Male and Female,All Cancer Sites Combined,2013,175.5,182.3,178.9
Maryland,158.9,165.1,162.0,10759,Mortality,5967295,All Races,Male and Female,All Cancer Sites Combined,2014,176.9,183.7,180.3
Maryland,152.2,158.3,155.3,10567,Mortality,5994983,All Races,Male and Female,All Cancer Sites Combined,2015,172.9,179.7,176.3
Massachusetts,202.6,209.5,206.0,13853,Mortality,6317345,All Races,Male and Female,All Cancer Sites Combined,1999,215.6,223.0,219.3
Massachusetts,202.9,209.8,206.3,14027,Mortality,6361104,All Races,Male and Female,All Cancer Sites Combined,2000,216.9,224.2,220.5
Massachusetts,197.3,204.1,200.7,13750,Mortality,6397634,All Races,Male and Female,All Cancer Sites Combined,2001,211.3,218.5,214.9
Massachusetts,197.9,204.6,201.2,13914,Mortality,6417206,All Races,Male and Female,All Cancer Sites Combined,2002,213.2,220.5,216.8
Massachusetts,191.0,197.6,194.3,13551,Mortality,6422565,All Races,Male and Female,All Cancer Sites Combined,2003,207.5,214.6,211.0
Massachusetts,186.6,193.1,189.8,13337,Mortality,6412281,All Races,Male and Female,All Cancer Sites Combined,2004,204.5,211.6,208.0
Massachusetts,182.9,189.3,186.0,13182,Mortality,6403290,All Races,Male and Female,All Cancer Sites Combined,2005,202.4,209.4,205.9
Massachusetts,184.1,190.6,187.3,13407,Mortality,6410084,All Races,Male and Female,All Cancer Sites Combined,2006,205.6,212.7,209.2
Massachusetts,176.1,182.4,179.2,13003,Mortality,6431559,All Races,Male and Female,All Cancer Sites Combined,2007,198.7,205.7,202.2
Massachusetts,173.8,180.0,176.9,13031,Mortality,6468967,All Races,Male and Female,All Cancer Sites Combined,2008,198.0,204.9,201.4
Massachusetts,172.3,178.4,175.3,13112,Mortality,6517613,All Races,Male and Female,All Cancer Sites Combined,2009,197.7,204.7,201.2
Massachusetts,167.0,172.9,169.9,12993,Mortality,6565524,All Races,Male and Female,All Cancer Sites Combined,2010,194.5,201.3,197.9
Massachusetts,163.7,169.6,166.7,12895,Mortality,6611923,All Races,Male and Female,All Cancer Sites Combined,2011,191.7,198.4,195.0
Massachusetts,160.4,166.2,163.2,12864,Mortality,6658008,All Races,Male and Female,All Cancer Sites Combined,2012,189.9,196.6,193.2
Massachusetts,157.1,162.7,159.9,12858,Mortality,6706786,All Races,Male and Female,All Cancer Sites Combined,2013,188.4,195.1,191.7
Massachusetts,152.7,158.3,155.5,12787,Mortality,6749911,All Races,Male and Female,All Cancer Sites Combined,2014,186.2,192.8,189.4
Massachusetts,150.5,156.0,153.2,12750,Mortality,6784240,All Races,Male and Female,All Cancer Sites Combined,2015,184.7,191.2,187.9
Michigan,202.3,208.1,205.2,19744,Mortality,9897116,All Races,Male and Female,All Cancer Sites Combined,1999,196.7,202.3,199.5
Michigan,200.4,206.1,203.2,19798,Mortality,9952450,All Races,Male and Female,All Cancer Sites Combined,2000,196.2,201.7,198.9
Michigan,196.9,202.5,199.7,19689,Mortality,9991120,All Races,Male and Female,All Cancer Sites Combined,2001,194.3,199.8,197.1
Michigan,197.1,202.7,199.9,19985,Mortality,10015710,All Races,Male and Female,All Cancer Sites Combined,2002,196.8,202.3,199.5
Michigan,191.4,196.8,194.1,19713,Mortality,10041152,All Races,Male and Female,All Cancer Sites Combined,2003,193.6,199.1,196.3
Michigan,188.4,193.8,191.1,19653,Mortality,10055315,All Races,Male and Female,All Cancer Sites Combined,2004,192.7,198.2,195.4
Michigan,190.0,195.4,192.7,20094,Mortality,10051137,All Races,Male and Female,All Cancer Sites Combined,2005,197.2,202.7,199.9
Michigan,188.2,193.5,190.8,20192,Mortality,10036081,All Races,Male and Female,All Cancer Sites Combined,2006,198.4,204.0,201.2
Michigan,183.8,189.0,186.4,20087,Mortality,10001284,All Races,Male and Female,All Cancer Sites Combined,2007,198.1,203.6,200.8
Michigan,181.9,187.1,184.5,20211,Mortality,9946889,All Races,Male and Female,All Cancer Sites Combined,2008,200.4,206.0,203.2
Michigan,179.5,184.6,182.0,20257,Mortality,9901591,All Races,Male and Female,All Cancer Sites Combined,2009,201.8,207.4,204.6
Michigan,179.4,184.5,182.0,20620,Mortality,9877495,All Races,Male and Female,All Cancer Sites Combined,2010,205.9,211.6,208.8
Michigan,175.0,179.9,177.4,20420,Mortality,9876213,All Races,Male and Female,All Cancer Sites Combined,2011,203.9,209.6,206.8
Michigan,171.9,176.8,174.4,20496,Mortality,9887238,All Races,Male and Female,All Cancer Sites Combined,2012,204.5,210.2,207.3
Michigan,168.0,172.8,170.4,20367,Mortality,9898982,All Races,Male and Female,All Cancer Sites Combined,2013,202.9,208.6,205.7
Michigan,171.5,176.2,173.8,21169,Mortality,9915767,All Races,Male and Female,All Cancer Sites Combined,2014,210.6,216.4,213.5
Michigan,165.7,170.4,168.0,20732,Mortality,9917715,All Races,Male and Female,All Cancer Sites Combined,2015,206.2,211.9,209.0
Minnesota,183.0,190.8,186.9,8892,Mortality,4873481,All Races,Male and Female,All Cancer Sites Combined,1999,178.7,186.3,182.5
Minnesota,187.1,194.9,190.9,9215,Mortality,4933692,All Races,Male and Female,All Cancer Sites Combined,2000,183.0,190.6,186.8
Minnesota,179.7,187.4,183.5,8967,Mortality,4982796,All Races,Male and Female,All Cancer Sites Combined,2001,176.3,183.7,180.0
Minnesota,181.4,189.0,185.2,9210,Mortality,5018935,All Races,Male and Female,All Cancer Sites Combined,2002,179.8,187.3,183.5
Minnesota,178.0,185.5,181.7,9183,Mortality,5053572,All Races,Male and Female,All Cancer Sites Combined,2003,178.0,185.5,181.7
Minnesota,173.2,180.5,176.8,9093,Mortality,5087713,All Races,Male and Female,All Cancer Sites Combined,2004,175.1,182.4,178.7
Minnesota,165.5,172.6,169.1,8823,Mortality,5119598,All Races,Male and Female,All Cancer Sites Combined,2005,168.8,176.0,172.3
Minnesota,167.5,174.6,171.0,9079,Mortality,5163555,All Races,Male and Female,All Cancer Sites Combined,2006,172.2,179.5,175.8
Minnesota,165.0,172.0,168.4,9176,Mortality,5207203,All Races,Male and Female,All Cancer Sites Combined,2007,172.6,179.9,176.2
Minnesota,166.9,173.9,170.3,9446,Mortality,5247018,All Races,Male and Female,All Cancer Sites Combined,2008,176.4,183.7,180.0
Minnesota,165.3,172.2,168.7,9580,Mortality,5281203,All Races,Male and Female,All Cancer Sites Combined,2009,177.8,185.1,181.4
Minnesota,162.7,169.5,166.1,9612,Mortality,5311147,All Races,Male and Female,All Cancer Sites Combined,2010,177.4,184.6,181.0
Minnesota,157.2,163.8,160.5,9489,Mortality,5348562,All Races,Male and Female,All Cancer Sites Combined,2011,173.9,181.0,177.4
Minnesota,152.5,158.9,155.6,9424,Mortality,5380285,All Races,Male and Female,All Cancer Sites Combined,2012,171.6,178.7,175.2
Minnesota,152.2,158.5,155.3,9601,Mortality,5418521,All Races,Male and Female,All Cancer Sites Combined,2013,173.7,180.8,177.2
Minnesota,149.4,155.7,152.5,9649,Mortality,5453109,All Races,Male and Female,All Cancer Sites Combined,2014,173.4,180.5,176.9
Minnesota,150.2,156.3,153.2,9925,Mortality,5482435,All Races,Male and Female,All Cancer Sites Combined,2015,177.5,184.6,181.0
Mississippi,222.3,233.7,227.9,6143,Mortality,2828408,All Races,Male and Female,All Cancer Sites Combined,1999,211.8,222.7,217.2
Mississippi,217.1,228.4,222.7,6075,Mortality,2848353,All Races,Male and Female,All Cancer Sites Combined,2000,208.0,218.7,213.3
Mississippi,211.2,222.3,216.7,5958,Mortality,2852994,All Races,Male and Female,All Cancer Sites Combined,2001,203.6,214.2,208.8
Mississippi,213.5,224.6,219.0,6069,Mortality,2858681,All Races,Male and Female,All Cancer Sites Combined,2002,207.0,217.7,212.3
Mississippi,206.9,217.8,212.3,5960,Mortality,2868312,All Races,Male and Female,All Cancer Sites Combined,2003,202.5,213.1,207.8
Mississippi,204.8,215.6,210.2,5983,Mortality,2889010,All Races,Male and Female,All Cancer Sites Combined,2004,201.9,212.4,207.1
Mississippi,206.0,216.7,211.3,6065,Mortality,2876229,All Races,Male and Female,All Cancer Sites Combined,2005,205.6,216.2,210.9
Mississippi,208.0,218.6,213.2,6236,Mortality,2904978,All Races,Male and Female,All Cancer Sites Combined,2006,209.4,220.1,214.7
Mississippi,196.7,207.1,201.9,6001,Mortality,2928350,All Races,Male and Female,All Cancer Sites Combined,2007,199.8,210.2,204.9
Mississippi,197.7,207.9,202.8,6165,Mortality,2947806,All Races,Male and Female,All Cancer Sites Combined,2008,204.0,214.4,209.1
