AREA,AGE_ADJUSTED_CI_LOWER,AGE_ADJUSTED_CI_UPPER,AGE_ADJUSTED_RATE,COUNT,EVENT_TYPE,POPULATION,RACE,SEX,SITE,YEAR,CRUDE_CI_LOWER,CRUDE_CI_UPPER,CRUDE_RATE
Idaho,473.9,496.6,485.2,7184,Incidence,1505105,All Races,Male and Female,All Cancer Sites Combined,2007,466.3,488.5,477.3
Idaho,457.3,479.3,468.2,7161,Incidence,1534320,All Races,Male and Female,All Cancer Sites Combined,2008,456.0,477.7,466.7
Idaho,457.7,479.4,468.5,7382,Incidence,1554439,All Races,Male and Female,All Cancer Sites Combined,2009,464.1,485.9,474.9
Idaho,449.3,470.5,459.8,7460,Incidence,1571010,All Races,Male and Female,All Cancer Sites Combined,2010,464.1,485.8,474.9
Idaho,446.1,467.1,456.5,7584,Incidence,1584143,All Races,Male and Female,All Cancer Sites Combined,2011,468.0,489.6,478.7
Idaho,435.0,455.5,445.2,7587,Incidence,1595911,All Races,Male and Female,All Cancer Sites Combined,2012,464.8,486.2,475.4
Idaho,417.4,437.2,427.2,7484,Incidence,1612011,All Races,Male and Female,All Cancer Sites Combined,2013,453.8,474.9,464.3
Idaho,426.0,445.7,435.8,7887,Incidence,1633532,All Races,Male and Female,All Cancer Sites Combined,2014,472.2,493.6,482.8
Idaho,428.2,447.7,437.9,8132,Incidence,1652828,All Races,Male and Female,All Cancer Sites Combined,2015,481.4,502.8,492.0
Illinois,490.8,498.8,494.8,58861,Incidence,12359020,All Races,Male and Female,All Cancer Sites Combined,1999,472.4,480.1,476.3
Illinois,489.4,497.4,493.4,59177,Incidence,12434161,All Races,Male and Female,All Cancer Sites Combined,2000,472.1,479.8,475.9
Illinois,499.7,507.7,503.7,60917,Incidence,12488445,All Races,Male and Female,All Cancer Sites Combined,2001,483.9,491.7,487.8
Illinois,506.6,514.6,510.6,62353,Incidence,12525556,All Races,Male and Female,All Cancer Sites Combined,2002,493.9,501.7,497.8
Illinois,489.4,497.3,493.3,60988,Incidence,12556006,All Races,Male and Female,All Cancer Sites Combined,2003,481.9,489.6,485.7
Illinois,489.6,497.4,493.5,61602,Incidence,12589773,All Races,Male and Female,All Cancer Sites Combined,2004,485.4,493.2,489.3
Illinois,486.9,494.6,490.7,61987,Incidence,12609903,All Races,Male and Female,All Cancer Sites Combined,2005,487.7,495.5,491.6
Illinois,497.0,504.8,500.9,63881,Incidence,12643955,All Races,Male and Female,All Cancer Sites Combined,2006,501.3,509.2,505.2
Illinois,498.7,506.5,502.6,65077,Incidence,12695866,All Races,Male and Female,All Cancer Sites Combined,2007,508.7,516.5,512.6
Illinois,501.0,508.8,504.9,66480,Incidence,12747038,All Races,Male and Female,All Cancer Sites Combined,2008,517.6,525.5,521.5
Illinois,495.8,503.4,499.6,66791,Incidence,12796778,All Races,Male and Female,All Cancer Sites Combined,2009,518.0,525.9,521.9
Illinois,478.4,485.9,482.1,65504,Incidence,12841578,All Races,Male and Female,All Cancer Sites Combined,2010,506.2,514.0,510.1
Illinois,480.6,488.1,484.3,66847,Incidence,12860012,All Races,Male and Female,All Cancer Sites Combined,2011,515.9,523.8,519.8
Illinois,464.9,472.2,468.6,65763,Incidence,12870798,All Races,Male and Female,All Cancer Sites Combined,2012,507.0,514.9,510.9
Illinois,460.8,468.0,464.4,66228,Incidence,12879505,All Races,Male and Female,All Cancer Sites Combined,2013,510.3,518.1,514.2
Illinois,463.5,470.7,467.1,67635,Incidence,12867544,All Races,Male and Female,All Cancer Sites Combined,2014,521.7,529.6,525.6
Illinois,464.4,471.6,468.0,68549,Incidence,12839047,All Races,Male and Female,All Cancer Sites Combined,2015,529.9,537.9,533.9
Indiana,455.5,466.4,460.9,27434,Incidence,6044969,All Races,Male and Female,All Cancer Sites Combined,1999,448.5,459.2,453.8
Indiana,470.3,481.3,475.8,28620,Incidence,6091866,All Races,Male and Female,All Cancer Sites Combined,2000,464.4,475.3,469.8
Indiana,487.0,498.1,492.5,29922,Incidence,6127760,All Races,Male and Female,All Cancer Sites Combined,2001,482.8,493.9,488.3
Indiana,486.5,497.6,492.0,30260,Incidence,6155967,All Races,Male and Female,All Cancer Sites Combined,2002,486.0,497.1,491.6
Indiana,479.9,490.9,485.4,30329,Incidence,6196638,All Races,Male and Female,All Cancer Sites Combined,2003,483.9,495.0,489.4
Indiana,471.6,482.4,477.0,30192,Incidence,6233007,All Races,Male and Female,All Cancer Sites Combined,2004,478.9,489.9,484.4
Indiana,472.9,483.6,478.2,30716,Incidence,6278616,All Races,Male and Female,All Cancer Sites Combined,2005,483.8,494.7,489.2
Indiana,481.0,491.7,486.3,31769,Incidence,6332669,All Races,Male and Female,All Cancer Sites Combined,2006,496.2,507.2,501.7
Indiana,477.4,488.0,482.7,32102,Incidence,6379599,All Races,Male and Female,All Cancer Sites Combined,2007,497.7,508.7,503.2
Indiana,473.6,484.1,478.8,32516,Incidence,6424806,All Races,Male and Female,All Cancer Sites Combined,2008,500.6,511.6,506.1
Indiana,466.1,476.5,471.3,32549,Incidence,6459325,All Races,Male and Female,All Cancer Sites Combined,2009,498.4,509.4,503.9
Indiana,462.7,473.0,467.8,32846,Incidence,6490528,All Races,Male and Female,All Cancer Sites Combined,2010,500.6,511.6,506.1
Indiana,458.6,468.8,463.7,33102,Incidence,6516480,All Races,Male and Female,All Cancer Sites Combined,2011,502.5,513.5,508.0
Indiana,450.1,460.1,455.1,32995,Incidence,6537743,All Races,Male and Female,All Cancer Sites Combined,2012,499.3,510.2,504.7
Indiana,447.3,457.2,452.2,33323,Incidence,6569102,All Races,Male and Female,All Cancer Sites Combined,2013,501.8,512.7,507.3
Indiana,447.8,457.6,452.7,33862,Incidence,6595233,All Races,Male and Female,All Cancer Sites Combined,2014,508.0,518.9,513.4
Indiana,442.5,452.3,447.4,33977,Incidence,6612768,All Races,Male and Female,All Cancer Sites Combined,2015,508.4,519.3,513.8
Iowa,481.4,496.8,489.1,15809,Incidence,2917634,All Races,Male and Female,All Cancer Sites Combined,1999,533.4,550.4,541.8
Iowa,477.8,493.1,485.4,15755,Incidence,2929067,All Races,Male and Female,All Cancer Sites Combined,2000,529.5,546.4,537.9
Iowa,488.3,503.7,495.9,16223,Incidence,2931997,All Races,Male and Female,All Cancer Sites Combined,2001,544.8,561.9,553.3
Iowa,489.6,505.0,497.3,16343,Incidence,2934234,All Races,Male and Female,All Cancer Sites Combined,2002,548.5,565.6,557.0
Iowa,477.8,492.9,485.3,16059,Incidence,2941999,All Races,Male and Female,All Cancer Sites Combined,2003,537.4,554.4,545.9
Iowa,478.1,493.2,485.6,16264,Incidence,2953635,All Races,Male and Female,All Cancer Sites Combined,2004,542.2,559.2,550.6
Iowa,480.6,495.6,488.1,16473,Incidence,2964454,All Races,Male and Female,All Cancer Sites Combined,2005,547.2,564.2,555.7
Iowa,483.7,498.7,491.1,16771,Incidence,2982644,All Races,Male and Female,All Cancer Sites Combined,2006,553.8,570.9,562.3
Iowa,481.0,496.0,488.4,16879,Incidence,2999212,All Races,Male and Female,All Cancer Sites Combined,2007,554.3,571.3,562.8
Iowa,478.2,493.1,485.6,16961,Incidence,3016734,All Races,Male and Female,All Cancer Sites Combined,2008,553.8,570.8,562.2
Iowa,490.7,505.7,498.2,17638,Incidence,3032870,All Races,Male and Female,All Cancer Sites Combined,2009,573.0,590.2,581.6
Iowa,483.7,498.5,491.0,17582,Incidence,3050738,All Races,Male and Female,All Cancer Sites Combined,2010,567.8,584.9,576.3
Iowa,478.8,493.5,486.1,17601,Incidence,3065223,All Races,Male and Female,All Cancer Sites Combined,2011,565.8,582.8,574.2
Iowa,463.8,478.2,471.0,17285,Incidence,3076310,All Races,Male and Female,All Cancer Sites Combined,2012,553.5,570.3,561.9
Iowa,458.9,473.2,466.0,17278,Incidence,3091930,All Races,Male and Female,All Cancer Sites Combined,2013,550.5,567.2,558.8
Iowa,472.0,486.4,479.2,17930,Incidence,3108030,All Races,Male and Female,All Cancer Sites Combined,2014,568.5,585.4,576.9
Iowa,463.1,477.3,470.2,17878,Incidence,3121997,All Races,Male and Female,All Cancer Sites Combined,2015,564.3,581.1,572.6
Kansas,460.0,476.3,468.1,12666,Incidence,2678338,All Races,Male and Female,All Cancer Sites Combined,1999,464.7,481.2,472.9
Kansas,459.5,475.9,467.6,12734,Incidence,2693681,All Races,Male and Female,All Cancer Sites Combined,2000,464.6,481.0,472.7
Kansas,455.9,472.1,463.9,12729,Incidence,2702162,All Races,Male and Female,All Cancer Sites Combined,2001,462.9,479.3,471.1
Kansas,454.3,470.4,462.3,12818,Incidence,2713535,All Races,Male and Female,All Cancer Sites Combined,2002,464.2,480.6,472.4
Kansas,461.9,478.1,469.9,13161,Incidence,2723004,All Races,Male and Female,All Cancer Sites Combined,2003,475.1,491.7,483.3
Kansas,463.1,479.2,471.1,13335,Incidence,2734373,All Races,Male and Female,All Cancer Sites Combined,2004,479.4,496.0,487.7
Kansas,458.8,474.7,466.7,13356,Incidence,2745299,All Races,Male and Female,All Cancer Sites Combined,2005,478.3,494.8,486.5
Kansas,463.4,479.3,471.3,13669,Incidence,2762931,All Races,Male and Female,All Cancer Sites Combined,2006,486.5,503.1,494.7
Kansas,477.7,493.8,485.7,14296,Incidence,2783785,All Races,Male and Female,All Cancer Sites Combined,2007,505.2,522.0,513.5
Kansas,478.0,494.0,486.0,14525,Incidence,2808076,All Races,Male and Female,All Cancer Sites Combined,2008,508.9,525.7,517.3
